IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,ARG,Argentina,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,11.47,,,11.25,,11.7,11.47 [11.25 – 11.7],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,11.82,,,11.55,,12.09,11.82 [11.55 – 12.09],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,TUR,Turkey,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.95,,,11.99,,14,12.95 [11.99 – 14],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,12.97,,,11.8,,14.41,12.97 [11.8 – 14.41],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,CAF,Central African Republic,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,126.7,,,84.35,,192.2,126.7 [84.35 – 192.2],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,NGA,Nigeria,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,126.8,,,109.3,,148,126.8 [109.3 – 148],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,TCD,Chad,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,129.4,,,109,,152.1,129.4 [109 – 152.1],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,13.32,,,9.63,,18.37,13.32 [9.63 – 18.37],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,BHS,Bahamas,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,13.96,,,12.36,,15.75,13.96 [12.36 – 15.75],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,132.7,,,77.91,,236.5,132.7 [77.91 – 236.5],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,138.3,,,122.6,,155.6,138.3 [122.6 – 155.6],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,BRB,Barbados,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,14.03,,,11.54,,17.09,14.03 [11.54 – 17.09],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ARM,Armenia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,14.38,,,11.5,,17.45,14.38 [11.5 – 17.45],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,MUS,Mauritius,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,14.49,,,13.53,,15.53,14.49 [13.53 – 15.53],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,SYC,Seychelles,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,14.76,,,12.6,,17.3,14.76 [12.6 – 17.3],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,ECU,Ecuador,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.1,,,14.32,,15.91,15.1 [14.32 – 15.91],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,SLV,El Salvador,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.3,,,11.03,,21.3,15.3 [11.03 – 21.3],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,BLZ,Belize,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.33,,,14.35,,16.32,15.33 [14.35 – 16.32],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.61,,,12.64,,19.6,15.61 [12.64 – 19.6],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,JAM,Jamaica,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.62,,,10.33,,24.25,15.62 [10.33 – 24.25],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,COL,Colombia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.62,,,12.39,,19.58,15.62 [12.39 – 19.58],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,PER,Peru,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.67,,,13.88,,17.72,15.67 [13.88 – 17.72],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,BRA,Brazil,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,15.72,,,14.96,,16.5,15.72 [14.96 – 16.5],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.06,,,11.45,,22.52,16.06 [11.45 – 22.52],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,MEX,Mexico,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.2,,,15.39,,17.17,16.2 [15.39 – 17.17],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,GRD,Grenada,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.21,,,14.48,,18.11,16.21 [14.48 – 18.11],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.76,,,14.76,,18.99,16.76 [14.76 – 18.99],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,TON,Tonga,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.82,,,13.51,,20.74,16.82 [13.51 – 20.74],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.87,,,13.12,,21.44,16.87 [13.12 – 21.44],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.9,,,13.72,,20.85,16.9 [13.72 – 20.85],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,PAN,Panama,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,16.93,,,10.46,,27.4,16.93 [10.46 – 27.4],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,17.18,,,16.68,,17.69,17.18 [16.68 – 17.69],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,17.61,,,14.42,,21.56,17.61 [14.42 – 21.56],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,19.12,,,18.15,,20.12,19.12 [18.15 – 20.12],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,HND,Honduras,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,19.27,,,14.71,,25.09,19.27 [14.71 – 25.09],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,NIC,Nicaragua,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,19.43,,,17.8,,21.46,19.43 [17.8 – 21.46],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,19.54,,,18.07,,21.12,19.54 [18.07 – 21.12],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,19.7,,,9.68,,43.37,19.7 [9.68 – 43.37],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,PLW,Palau,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,19.72,,,11.34,,34.34,19.72 [11.34 – 34.34],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ISL,Iceland,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.23,,,1.89,,2.63,2.23 [1.89 – 2.63],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,FIN,Finland,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.49,,,2.35,,2.63,2.49 [2.35 – 2.63],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,SVN,Slovenia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.5,,,2.32,,2.71,2.5 [2.32 – 2.71],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.72,,,2.53,,2.93,2.72 [2.53 – 2.93],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,NOR,Norway,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.72,,,2.58,,2.87,2.72 [2.58 – 2.87],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,CYP,Cyprus,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.75,,,2.4,,3.14,2.75 [2.4 – 3.14],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,JPN,Japan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.75,,,2.7,,2.8,2.75 [2.7 – 2.8],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,SWE,Sweden,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.87,,,2.76,,2.99,2.87 [2.76 – 2.99],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,LUX,Luxembourg,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,2.9,,,2.48,,3.37,2.9 [2.48 – 3.37],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,SUR,Suriname,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,20.22,,,14.87,,27.6,20.22 [14.87 – 27.6],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,20.23,,,19.81,,20.66,20.23 [19.81 – 20.66],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,20.95,,,19.18,,22.98,20.95 [19.18 – 22.98],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.1,,,16.51,,27,21.1 [16.51 – 27],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,21.54,,,19.34,,24.1,21.54 [19.34 – 24.1],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,PRY,Paraguay,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,22.21,,,12.98,,39.14,22.21 [12.98 – 39.14],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,22.3,,,16.69,,29.34,22.3 [16.69 – 29.34],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,22.33,,,21.67,,23.06,22.33 [21.67 – 23.06],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,22.76,,,20.03,,25.78,22.76 [20.03 – 25.78],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.18,,,15.76,,28.16,23.18 [15.76 – 28.16],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,23.4,,,18.78,,29.48,23.4 [18.78 – 29.48],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,24.31,,,22.96,,25.7,24.31 [22.96 – 25.7],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,DZA,Algeria,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,25.18,,,24.61,,25.75,25.18 [24.61 – 25.75],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,25.27,,,20.78,,30.6,25.27 [20.78 – 30.6],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,26.33,,,19.78,,35.01,26.33 [19.78 – 35.01],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,NIU,Niue,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,26.39,,,11.81,,60.09,26.39 [11.81 – 60.09],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,27.25,,,16.87,,45.11,27.25 [16.87 – 45.11],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,27.77,,,24.81,,31.28,27.77 [24.81 – 31.28],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,GTM,Guatemala,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,28.28,,,24.2,,33.08,28.28 [24.2 – 33.08],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,28.71,,,19.7,,42.18,28.71 [19.7 – 42.18],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,29.52,,,24.68,,35.25,29.52 [24.68 – 35.25],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,29.83,,,25.18,,35.2,29.83 [25.18 – 35.2],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,EST,Estonia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.15,,,2.89,,3.43,3.15 [2.89 – 3.43],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,CZE,Czechia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.15,,,3.02,,3.28,3.15 [3.02 – 3.28],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ESP,Spain,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.3,,,3.24,,3.37,3.3 [3.24 – 3.37],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,ITA,Italy,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.46,,,3.4,,3.53,3.46 [3.4 – 3.53],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.51,,,3.44,,3.58,3.51 [3.44 – 3.58],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MCO,Monaco,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.52,,,2.8,,4.43,3.52 [2.8 – 4.43],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,AND,Andorra,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.53,,,1.23,,10.59,3.53 [1.23 – 10.59],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,MNE,Montenegro,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.56,,,3.18,,4,3.56 [3.18 – 4],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,PRT,Portugal,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.62,,,3.47,,3.78,3.62 [3.47 – 3.78],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,IRL,Ireland,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.71,,,3.54,,3.89,3.71 [3.54 – 3.89],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,EUR,Europe,Country,AUT,Austria,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.71,,,3.55,,3.87,3.71 [3.55 – 3.87],,,EN,2020-09-22T03:00:00.000Z
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,WPR,Western Pacific,Country,AUS,Australia,Year,2015,false,Sex,Both sexes,BTSX,,,,,,,,,,3.86,,,3.77,,3.95,3.86 [3.77 – 3.95],,,EN,2020-09-22T03:00:00.000Z
